,Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,WnvPresent,NumMosquitos,Day,Month,Year,Station,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Week,geometry
6418,2011-09-23,"3400 West 77th Street, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,34, W 77TH ST,T238,"3400  W 77TH ST, Chicago, IL",41.753391,-87.707394,8,0,9,23,9,2011,2,62,48,55,46,51.0,10.0,0.0,540,1748,RA,0.02,29.38,30.05,4.1,36,6.4,38,POINT (-87.70739399999999 41.753391)
6419,2011-09-23,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,0,2,23,9,2011,2,62,48,55,46,51.0,10.0,0.0,540,1748,RA,0.02,29.38,30.05,4.1,36,6.4,38,POINT (-87.707973 41.682587)
6420,2011-09-23,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,0,1,23,9,2011,2,62,48,55,46,51.0,10.0,0.0,540,1748,RA,0.02,29.38,30.05,4.1,36,6.4,38,POINT (-87.707973 41.682587)
6421,2011-09-23,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188000000002,8,0,6,23,9,2011,2,62,48,55,46,51.0,10.0,0.0,540,1748,RA,0.02,29.38,30.05,4.1,36,6.4,38,POINT (-87.71188000000002 41.800737)
6422,2011-09-23,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,0,6,23,9,2011,1,62,48,55,44,49.0,10.0,0.0,540,1748, ,0.0,29.33,30.06,5.9,36,7.0,38,POINT (-87.832763 41.944869)
6423,2011-09-23,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,0,1,23,9,2011,1,62,48,55,44,49.0,10.0,0.0,540,1748, ,0.0,29.33,30.06,5.9,36,7.0,38,POINT (-87.832763 41.944869)
6424,2011-09-23,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,0,1,23,9,2011,2,62,48,55,46,51.0,10.0,0.0,540,1748,RA,0.02,29.38,30.05,4.1,36,6.4,38,POINT (-87.53519799999999 41.680946)
6425,2011-09-23,"3700 118th Street, Chicago, IL 60617, USA",CULEX RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,0,2,23,9,2011,2,62,48,55,46,51.0,10.0,0.0,540,1748,RA,0.02,29.38,30.05,4.1,36,6.4,38,POINT (-87.53519799999999 41.680946)
6426,2011-09-23,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX PIPIENS,37, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,0,1,23,9,2011,1,62,48,55,44,49.0,10.0,0.0,540,1748, ,0.0,29.33,30.06,5.9,36,7.0,38,POINT (-87.730698 41.948167)
6427,2011-09-23,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX PIPIENS/RESTUANS,37, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,1,18,23,9,2011,1,62,48,55,44,49.0,10.0,0.0,540,1748, ,0.0,29.33,30.06,5.9,36,7.0,38,POINT (-87.730698 41.948167)
6428,2011-09-23,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX RESTUANS,37, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,0,5,23,9,2011,1,62,48,55,44,49.0,10.0,0.0,540,1748, ,0.0,29.33,30.06,5.9,36,7.0,38,POINT (-87.730698 41.948167)
6429,2011-09-23,"3900 North Springfield Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,39, N SPRINGFIELD AVE,T228,"3900  N SPRINGFIELD AVE, Chicago, IL",41.951866,-87.72505699999998,8,0,3,23,9,2011,1,62,48,55,44,49.0,10.0,0.0,540,1748, ,0.0,29.33,30.06,5.9,36,7.0,38,POINT (-87.72505699999998 41.951866)
6430,2011-09-23,"3900 North Springfield Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,39, N SPRINGFIELD AVE,T228,"3900  N SPRINGFIELD AVE, Chicago, IL",41.951866,-87.72505699999998,8,0,1,23,9,2011,1,62,48,55,44,49.0,10.0,0.0,540,1748, ,0.0,29.33,30.06,5.9,36,7.0,38,POINT (-87.72505699999998 41.951866)
6431,2011-09-23,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000003,9,0,2,23,9,2011,2,62,48,55,46,51.0,10.0,0.0,540,1748,RA,0.02,29.38,30.05,4.1,36,6.4,38,POINT (-87.66634300000003 41.822536)
6432,2011-09-23,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000003,9,0,1,23,9,2011,2,62,48,55,46,51.0,10.0,0.0,540,1748,RA,0.02,29.38,30.05,4.1,36,6.4,38,POINT (-87.66634300000003 41.822536)
6433,2011-09-23,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,1,13,23,9,2011,1,62,48,55,44,49.0,10.0,0.0,540,1748, ,0.0,29.33,30.06,5.9,36,7.0,38,POINT (-87.800991 41.95469)
6434,2011-09-23,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,0,5,23,9,2011,1,62,48,55,44,49.0,10.0,0.0,540,1748, ,0.0,29.33,30.06,5.9,36,7.0,38,POINT (-87.800991 41.95469)
6435,2011-09-23,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999998,8,0,4,23,9,2011,2,62,48,55,46,51.0,10.0,0.0,540,1748,RA,0.02,29.38,30.05,4.1,36,6.4,38,POINT (-87.72460799999998 41.662014)
6436,2011-09-23,"4200 West 65th Street, Chicago, IL 60621, USA",CULEX PIPIENS/RESTUANS,42, W 65TH ST,T235,"4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,8,0,2,23,9,2011,2,62,48,55,46,51.0,10.0,0.0,540,1748,RA,0.02,29.38,30.05,4.1,36,6.4,38,POINT (-87.62709599999999 41.776428)
6437,2011-09-23,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX PIPIENS/RESTUANS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,0,1,23,9,2011,1,62,48,55,44,49.0,10.0,0.0,540,1748, ,0.0,29.33,30.06,5.9,36,7.0,38,POINT (-87.69181 41.963976)
6438,2011-09-23,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,1,43,23,9,2011,1,62,48,55,44,49.0,10.0,0.0,540,1748, ,0.0,29.33,30.06,5.9,36,7.0,38,POINT (-87.757639 41.964242)
6439,2011-09-23,"4800 West Montana Street, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,48, W MONTANA ST,T222,"4800  W MONTANA ST, Chicago, IL",41.925198,-87.746381,8,0,1,23,9,2011,2,62,48,55,46,51.0,10.0,0.0,540,1748,RA,0.02,29.38,30.05,4.1,36,6.4,38,POINT (-87.746381 41.925198)
6440,2011-09-23,"4800 West Montana Street, Chicago, IL 60639, USA",CULEX RESTUANS,48, W MONTANA ST,T222,"4800  W MONTANA ST, Chicago, IL",41.925198,-87.746381,8,0,1,23,9,2011,2,62,48,55,46,51.0,10.0,0.0,540,1748,RA,0.02,29.38,30.05,4.1,36,6.4,38,POINT (-87.746381 41.925198)
6441,2011-09-23,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,9,0,27,23,9,2011,2,62,48,55,46,51.0,10.0,0.0,540,1748,RA,0.02,29.38,30.05,4.1,36,6.4,38,POINT (-87.76341600000001 41.801498)
6442,2011-09-23,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX RESTUANS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,9,0,6,23,9,2011,2,62,48,55,46,51.0,10.0,0.0,540,1748,RA,0.02,29.38,30.05,4.1,36,6.4,38,POINT (-87.76341600000001 41.801498)
6443,2011-09-23,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX PIPIENS/RESTUANS,51, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,1,24,23,9,2011,1,62,48,55,44,49.0,10.0,0.0,540,1748, ,0.0,29.33,30.06,5.9,36,7.0,38,POINT (-87.805059 41.973845)
6444,2011-09-23,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX RESTUANS,51, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,0,2,23,9,2011,1,62,48,55,44,49.0,10.0,0.0,540,1748, ,0.0,29.33,30.06,5.9,36,7.0,38,POINT (-87.805059 41.973845)
6445,2011-09-23,"5100 West 72nd Street, Chicago, IL 60638, USA",CULEX PIPIENS,51, W 72ND ST,T035,"5100  W 72ND ST, Chicago, IL",41.763733,-87.742302,8,0,1,23,9,2011,2,62,48,55,46,51.0,10.0,0.0,540,1748,RA,0.02,29.38,30.05,4.1,36,6.4,38,POINT (-87.742302 41.763733)
6446,2011-09-23,"5100 West 72nd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,51, W 72ND ST,T035,"5100  W 72ND ST, Chicago, IL",41.763733,-87.742302,8,0,7,23,9,2011,2,62,48,55,46,51.0,10.0,0.0,540,1748,RA,0.02,29.38,30.05,4.1,36,6.4,38,POINT (-87.742302 41.763733)
6447,2011-09-23,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,0,53,23,9,2011,2,62,48,55,46,51.0,10.0,0.0,540,1748,RA,0.02,29.38,30.05,4.1,36,6.4,38,POINT (-87.736812 41.798697)
6448,2011-09-23,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,0,12,23,9,2011,2,62,48,55,46,51.0,10.0,0.0,540,1748,RA,0.02,29.38,30.05,4.1,36,6.4,38,POINT (-87.736812 41.798697)
6449,2011-09-23,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,58, N PULASKI RD,T027,"5800  N PULASKI RD, Chicago, IL",41.98480900000001,-87.728492,8,0,7,23,9,2011,1,62,48,55,44,49.0,10.0,0.0,540,1748, ,0.0,29.33,30.06,5.9,36,7.0,38,POINT (-87.728492 41.98480900000001)
6450,2011-09-23,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX TERRITANS,58, N PULASKI RD,T027,"5800  N PULASKI RD, Chicago, IL",41.98480900000001,-87.728492,8,0,1,23,9,2011,1,62,48,55,44,49.0,10.0,0.0,540,1748, ,0.0,29.33,30.06,5.9,36,7.0,38,POINT (-87.728492 41.98480900000001)
6451,2011-09-23,"5800 North Ridge Avenue, Chicago, IL 60660, USA",CULEX PIPIENS/RESTUANS,58, N RIDGE AVE,T231,"5800  N RIDGE AVE, Chicago, IL",41.98728,-87.666066,8,0,1,23,9,2011,1,62,48,55,44,49.0,10.0,0.0,540,1748, ,0.0,29.33,30.06,5.9,36,7.0,38,POINT (-87.666066 41.98728)
6452,2011-09-23,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,0,3,23,9,2011,1,62,48,55,44,49.0,10.0,0.0,540,1748, ,0.0,29.33,30.06,5.9,36,7.0,38,POINT (-87.689778 41.986921)
6453,2011-09-23,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,60, W MONTROSE DR,T017,"6000  W MONTROSE DR, Chicago, IL",41.960616,-87.777189,9,0,4,23,9,2011,1,62,48,55,44,49.0,10.0,0.0,540,1748, ,0.0,29.33,30.06,5.9,36,7.0,38,POINT (-87.77718900000001 41.960616)
6454,2011-09-23,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX SALINARIUS,60, W MONTROSE DR,T017,"6000  W MONTROSE DR, Chicago, IL",41.960616,-87.777189,9,0,1,23,9,2011,1,62,48,55,44,49.0,10.0,0.0,540,1748, ,0.0,29.33,30.06,5.9,36,7.0,38,POINT (-87.77718900000001 41.960616)
6455,2011-09-23,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,0,5,23,9,2011,1,62,48,55,44,49.0,10.0,0.0,540,1748, ,0.0,29.33,30.06,5.9,36,7.0,38,POINT (-87.78528799999999 41.923738)
6456,2011-09-23,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,0,8,23,9,2011,1,62,48,55,44,49.0,10.0,0.0,540,1748, ,0.0,29.33,30.06,5.9,36,7.0,38,POINT (-87.78528799999999 41.923738)
6457,2011-09-23,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,1,46,23,9,2011,1,62,48,55,44,49.0,10.0,0.0,540,1748, ,0.0,29.33,30.06,5.9,36,7.0,38,POINT (-87.78528799999999 41.923738)
6458,2011-09-23,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX RESTUANS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,0,6,23,9,2011,1,62,48,55,44,49.0,10.0,0.0,540,1748, ,0.0,29.33,30.06,5.9,36,7.0,38,POINT (-87.78528799999999 41.923738)
6459,2011-09-23,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,63, W 64TH ST,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,0,4,23,9,2011,2,62,48,55,46,51.0,10.0,0.0,540,1748,RA,0.02,29.38,30.05,4.1,36,6.4,38,POINT (-87.778927 41.776156)
6460,2011-09-23,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,0,26,23,9,2011,2,62,48,55,46,51.0,10.0,0.0,540,1748,RA,0.02,29.38,30.05,4.1,36,6.4,38,POINT (-87.703047 41.77166)
6461,2011-09-23,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX RESTUANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,0,4,23,9,2011,2,62,48,55,46,51.0,10.0,0.0,540,1748,RA,0.02,29.38,30.05,4.1,36,6.4,38,POINT (-87.703047 41.77166)
6462,2011-09-23,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999998,9,0,9,23,9,2011,1,62,48,55,44,49.0,10.0,0.0,540,1748, ,0.0,29.33,30.06,5.9,36,7.0,38,POINT (-87.77792099999998 42.008314)
6463,2011-09-23,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,0,3,23,9,2011,1,62,48,55,44,49.0,10.0,0.0,540,1748, ,0.0,29.33,30.06,5.9,36,7.0,38,POINT (-87.800515 41.916265)
6464,2011-09-23,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,0,32,23,9,2011,1,62,48,55,44,49.0,10.0,0.0,540,1748, ,0.0,29.33,30.06,5.9,36,7.0,38,POINT (-87.800515 41.916265)
6465,2011-09-23,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,1,29,23,9,2011,1,62,48,55,44,49.0,10.0,0.0,540,1748, ,0.0,29.33,30.06,5.9,36,7.0,38,POINT (-87.800515 41.916265)
6466,2011-09-23,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,0,16,23,9,2011,1,62,48,55,44,49.0,10.0,0.0,540,1748, ,0.0,29.33,30.06,5.9,36,7.0,38,POINT (-87.800515 41.916265)
6467,2011-09-23,"7100 North Harlem Avenue, Chicago, IL 60631, USA",CULEX PIPIENS/RESTUANS,71, N HARLEM AVE,T233,"7100  N HARLEM AVE, Chicago, IL",42.009876,-87.807277,9,0,12,23,9,2011,1,62,48,55,44,49.0,10.0,0.0,540,1748, ,0.0,29.33,30.06,5.9,36,7.0,38,POINT (-87.807277 42.009876)
6468,2011-09-23,"7100 North Harlem Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,71, N HARLEM AVE,T233,"7100  N HARLEM AVE, Chicago, IL",42.009876,-87.807277,9,0,1,23,9,2011,1,62,48,55,44,49.0,10.0,0.0,540,1748, ,0.0,29.33,30.06,5.9,36,7.0,38,POINT (-87.807277 42.009876)
6469,2011-09-23,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX PIPIENS/RESTUANS,71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,0,2,23,9,2011,2,62,48,55,46,51.0,10.0,0.0,540,1748,RA,0.02,29.38,30.05,4.1,36,6.4,38,POINT (-87.562889 41.766202)
6470,2011-09-23,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,0,3,23,9,2011,2,62,48,55,46,51.0,10.0,0.0,540,1748,RA,0.02,29.38,30.05,4.1,36,6.4,38,POINT (-87.612922 41.754676)
6471,2011-09-23,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX RESTUANS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,0,1,23,9,2011,2,62,48,55,46,51.0,10.0,0.0,540,1748,RA,0.02,29.38,30.05,4.1,36,6.4,38,POINT (-87.612922 41.754676)
6472,2011-09-23,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX RESTUANS,79, S CHICAGO AVE,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,0,1,23,9,2011,2,62,48,55,46,51.0,10.0,0.0,540,1748,RA,0.02,29.38,30.05,4.1,36,6.4,38,POINT (-87.590773 41.754292)
6473,2011-09-23,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,0,2,23,9,2011,2,62,48,55,46,51.0,10.0,0.0,540,1748,RA,0.02,29.38,30.05,4.1,36,6.4,38,POINT (-87.731435 41.743402)
6474,2011-09-23,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX PIPIENS/RESTUANS,89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,0,3,23,9,2011,2,62,48,55,46,51.0,10.0,0.0,540,1748,RA,0.02,29.38,30.05,4.1,36,6.4,38,POINT (-87.649642 41.732984)
6475,2011-09-23,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX RESTUANS,89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,0,1,23,9,2011,2,62,48,55,46,51.0,10.0,0.0,540,1748,RA,0.02,29.38,30.05,4.1,36,6.4,38,POINT (-87.649642 41.732984)
6476,2011-09-23,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX PIPIENS/RESTUANS,91, W HIGGINS RD,T009,"9100  W HIGGINS RD, Chicago, IL",41.99247800000001,-87.862995,8,0,1,23,9,2011,1,62,48,55,44,49.0,10.0,0.0,540,1748, ,0.0,29.33,30.06,5.9,36,7.0,38,POINT (-87.862995 41.99247800000001)
6477,2011-09-23,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9,0,4,23,9,2011,2,62,48,55,46,51.0,10.0,0.0,540,1748,RA,0.02,29.38,30.05,4.1,36,6.4,38,POINT (-87.752411 41.778297)
6478,2011-09-23,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX RESTUANS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9,0,1,23,9,2011,2,62,48,55,46,51.0,10.0,0.0,540,1748,RA,0.02,29.38,30.05,4.1,36,6.4,38,POINT (-87.752411 41.778297)
6479,2011-09-23,"Chicago, IL, USA",CULEX PIPIENS/RESTUANS,43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,3,0,3,23,9,2011,2,62,48,55,46,51.0,10.0,0.0,540,1748,RA,0.02,29.38,30.05,4.1,36,6.4,38,POINT (-87.62979799999999 41.878114)
6480,2011-09-23,"East 91st Place, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,65, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000002,5,0,3,23,9,2011,2,62,48,55,46,51.0,10.0,0.0,540,1748,RA,0.02,29.38,30.05,4.1,36,6.4,38,POINT (-87.60096300000002 41.728495)
6481,2011-09-23,"East 91st Place, Chicago, IL, USA",CULEX RESTUANS,65, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000002,5,0,7,23,9,2011,2,62,48,55,46,51.0,10.0,0.0,540,1748,RA,0.02,29.38,30.05,4.1,36,6.4,38,POINT (-87.60096300000002 41.728495)
6482,2011-09-23,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,0,96,23,9,2011,1,62,48,55,44,49.0,10.0,0.0,540,1748, ,0.0,29.33,30.06,5.9,36,7.0,38,POINT (-87.890615 41.974689)
6483,2011-09-23,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,0,26,23,9,2011,1,62,48,55,44,49.0,10.0,0.0,540,1748, ,0.0,29.33,30.06,5.9,36,7.0,38,POINT (-87.890615 41.974689)
6484,2011-09-23,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,0,1,23,9,2011,1,62,48,55,44,49.0,10.0,0.0,540,1748, ,0.0,29.33,30.06,5.9,36,7.0,38,POINT (-87.930995 41.957799)
6485,2011-09-23,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS/RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,0,2,23,9,2011,1,62,48,55,44,49.0,10.0,0.0,540,1748, ,0.0,29.33,30.06,5.9,36,7.0,38,POINT (-87.930995 41.957799)
6486,2011-09-23,"Ohare Court, Bensenville, IL 60106, USA",CULEX RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,0,6,23,9,2011,1,62,48,55,44,49.0,10.0,0.0,540,1748, ,0.0,29.33,30.06,5.9,36,7.0,38,POINT (-87.930995 41.957799)
6487,2011-09-23,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,0,2,23,9,2011,2,62,48,55,46,51.0,10.0,0.0,540,1748,RA,0.02,29.38,30.05,4.1,36,6.4,38,POINT (-87.546587 41.740641)
6488,2011-09-23,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,0,1,23,9,2011,2,62,48,55,46,51.0,10.0,0.0,540,1748,RA,0.02,29.38,30.05,4.1,36,6.4,38,POINT (-87.605294 41.750498)
6489,2011-09-23,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,0,3,23,9,2011,2,62,48,55,46,51.0,10.0,0.0,540,1748,RA,0.02,29.38,30.05,4.1,36,6.4,38,POINT (-87.605294 41.750498)
6490,2011-09-23,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX SALINARIUS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,0,1,23,9,2011,2,62,48,55,46,51.0,10.0,0.0,540,1748,RA,0.02,29.38,30.05,4.1,36,6.4,38,POINT (-87.605294 41.750498)
6491,2011-09-23,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,0,5,23,9,2011,2,62,48,55,46,51.0,10.0,0.0,540,1748,RA,0.02,29.38,30.05,4.1,36,6.4,38,POINT (-87.599862 41.673408)
