Week,Year,Month,Day,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,IntLoc,code_dz,code_vcts,code_fg,code_tsra,code_bcfg,code_ts,code_ra,code_br,code_hz,code_fg+,species_CULEX ERRATICUS,species_CULEX PIPIENS,species_CULEX PIPIENS/RESTUANS,species_CULEX RESTUANS,species_CULEX SALINARIUS,species_CULEX TARSALIS,species_CULEX TERRITANS,species_UNSPECIFIED CULEX
34,2007,8,22,90,70,80,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,3654.796530388145,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
36,2013,9,6,85,62,74,55,63.0,0.0,9.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,3668.5524522165383,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
34,2013,8,22,78,67,73,66,68.0,0.0,8.0,506,1843,0.36,29.42,30.05,2.5,24,7.0,3672.3702336285296,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
28,2013,7,12,82,58,71,53,61.109355903109474,0.0,6.0,427,1928,0.0,29.38656135418657,30.09890644096891,4.0109355903109485,8,4.865613541865687,3684.3369949537205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,2007,8,1,91,69,80,63,70.0,0.0,15.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,3659.298046145555,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
37,2013,9,12,82,62,72,58,64.0,0.0,7.663152298552847,528,1809,0.056631522985528475,29.31978913791317,29.97336847701447,6.867369540289429,34,9.665260919421142,3680.9623402900093,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
38,2013,9,19,84,69,77,67,69.56948238813659,0.0,12.0,536,1755,0.4998910866279075,29.170136232830444,29.87,8.084741194068298,16,10.341689432881957,3672.468024649132,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1
32,2007,8,7,87,73,81,72,74.27777295987715,0.0,16.138886479938574,451,1903,0.25944150552506073,29.163333622407368,29.80305567600307,2.1527664557112995,6,6.7611048478402935,3655.625247508283,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
34,2013,8,22,78,67,73,66,68.0,0.0,8.0,506,1843,0.36,29.42,30.05,2.5,24,7.0,3663.880729118582,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
31,2007,8,1,91,69,80,63,70.0,0.0,15.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,3669.330573876498,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
32,2013,8,8,78,65,72,56,62.0,0.0,7.0,452,1903,0.0,29.26,29.98,8.6,5,9.3,3687.5027039046527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,2013,9,19,84,69,77,67,69.78714991396164,0.0,12.0,536,1755,0.6718484320296976,29.15489950602269,29.87,8.193574956980822,16,10.472289948376986,3675.338516981205,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
35,2013,8,29,89,66,78,64,69.0,0.0,13.0,514,1832,0.0,29.29,30.01,3.9,10,4.7,3686.694682195605,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
29,2013,7,19,96,73,85,69,75.0,0.0,20.08575626472161,433,1923,0.29227458984877325,29.138001469265262,29.82457121867639,13.354287813236079,24,13.94571218676392,3678.6669484354547,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
37,2013,9,12,83,63,73,58,64.0,0.0,8.0,528,1809,0.06,29.34,29.97,6.8,34,9.8,3665.832608517871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,2007,8,22,90,70,80,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,3654.7854969079917,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
32,2011,8,12,81,60,71,59,64.51913186289045,0.0,6.648914828613057,462,1856,0.0,29.214808681371093,29.933510851713873,7.651085171386943,18,8.071716213115383,3688.226359059891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,2013,9,22,78,58,69,59,63.31817967666031,1.1136367205566151,5.318179676660309,539,1747,0.3722725773662217,29.25136367205566,29.964659121247312,5.794317378747616,11,7.0363624942188325,3683.3258292486335,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
34,2007,8,21,87,69,78,70,72.0,0.0,13.0,505,1845,0.05,29.21,29.91,3.8,18,6.0,3687.346916330869,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
32,2013,8,8,78,65,72,56,62.0,0.0,7.0,452,1903,0.0,29.26,29.98,8.6,5,9.3,3683.772790544738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,2013,7,12,83,58,71,53,61.0,0.0,6.0,427,1928,0.0,29.38,30.1,4.0,8,4.8,3682.5748713227504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,2007,8,15,80,71,76,67,70.0,0.0,11.0,459,1854,0.23,29.17,29.89,3.4,7,5.8,3683.145985768564,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
34,2013,8,22,78,67,73,66,68.06955139945497,0.0,8.0,506,1843,0.35095831807085404,29.415826916032707,30.05,2.4304486005450308,23,7.0,3675.593788517776,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
33,2007,8,15,81,72,77,69,71.0,0.0,12.0,459,1854,0.83,29.23,29.87,4.9,6,7.1,3669.553826444615,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1
34,2013,8,22,78,67,73,66,68.0,0.0,8.0,506,1843,0.36,29.42,30.05,2.5,24,7.0,3675.241319608752,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35,2009,8,24,83,59,71,60,64.93229425039287,0.0,6.022568583202378,510,1838,0.0,29.33157980082417,30.05,8.919451334380984,20,9.053304209184546,3683.980659889402,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
32,2011,8,18,85,66,76,61,67.54856742114895,0.0,11.661425565861714,497,1849,0.0,29.23564290723564,29.87677148868277,5.095003506494668,13,6.0934311762531825,3659.173533729411,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
34,2007,8,21,85,69,77,70,72.0,0.0,12.390532236633376,505,1845,0.025621289465335127,29.24047338816833,29.897810644732672,3.617159670990013,17,6.0,3679.510928740351,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
33,2013,8,15,74,57,66,50,58.0,0.0,1.0,459,1854,0.0,29.47,30.13,4.5,22,5.0,3662.928188471999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,2013,7,19,96,73,85,69,75.0,0.0,20.42951131538647,433,1923,0.20117950142258625,29.15003289603853,29.822852443423066,13.371475565769325,24,13.928524434230678,3680.725466200098,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
32,2013,8,8,79,69,74,55,62.0,0.0,9.0,452,1903,0.0,29.33,29.96,10.5,5,10.8,3657.071550687575,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
34,2007,8,22,90,70,80,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,3658.543302748792,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
34,2013,8,22,78,68,73,67,69.0,0.0,8.0,506,1843,0.23,29.36,30.05,1.5,23,7.0,3684.5723524940026,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
29,2013,7,19,97,75,86,69,75.0,0.0,21.0,433,1923,0.05,29.17,29.82,13.4,24,13.9,3667.801893345863,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
38,2013,9,22,79,59,70,60,64.06971067110796,0.9883815548153404,6.069710671107957,539,1748,0.42487974697755704,29.238838155481528,29.954012432159306,6.076141501665484,12,7.437179024590911,3683.416697963319,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
34,2007,8,24,80,69,75,67,69.0,0.0,10.0,509,1840,0.24,29.11,29.82,5.8,25,7.1,3682.673137702869,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
34,2007,8,21,85,69,77,70,72.0,0.0,12.0,505,1845,0.01,29.26,29.89,3.5,17,6.0,3669.410351532656,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
33,2011,8,21,84,64,74,60,66.22577138284672,0.0,9.87092565941605,505,1844,0.0,29.240645371702925,29.90903302957737,3.7064319743941567,17,4.912885691423353,3669.948642171819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,2007,8,21,85,69,77,70,72.0,0.0,12.0,505,1845,0.01,29.26,29.89,3.5,17,6.0,3664.0694115262377,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
34,2007,8,24,81,69,75,67,69.0,0.0,10.0,509,1840,0.2,29.16,29.81,5.5,25,7.3,3664.018962700145,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1
33,2007,8,15,81,72,77,69,71.0,0.0,12.0,459,1854,0.83,29.23,29.87,4.9,6,7.1,3668.905257234525,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1
32,2007,8,7,91,72,82,73,76.0,0.0,17.64048329314221,451,1904,0.5093958835722348,29.09202416465711,29.74719033413716,6.264048329314221,24,8.871903341371556,3679.0525054935133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,2007,8,17,80,65,73,54,62.0,0.0,8.0,501,1851,0.0,29.46,30.08,6.1,31,7.4,3648.33519470698,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34,2007,8,21,87,69,78,70,72.0,0.0,13.0,505,1845,0.05,29.21,29.91,3.8,18,6.0,3680.785742210489,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
36,2013,9,6,86,57,72,58,64.0,0.0,7.0,522,1819,0.0,29.38,30.11,4.7,20,6.0,3685.5950469192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
36,2013,9,6,86,57,72,58,64.0,0.0,7.0,522,1819,0.0,29.38,30.11,4.7,20,6.0,3683.407736263521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,2007,9,21,87,69,78,60,67.00079174209114,0.0,13.500989677613926,538,1750,0.0,29.404974268382038,30.03497822709249,6.751286580898103,21,9.75029690328418,3650.584789869696,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33,2013,8,15,74,55,65,52,58.0,0.0,0.15955724945397987,459,1854,0.0,29.411169007461773,30.13,4.247867174836194,23,4.915955724945398,3684.6443536851575,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
38,2013,9,19,84,70,77,66,69.0,0.0,12.0,536,1755,0.05,29.21,29.87,7.8,16,10.0,3673.8257167252095,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1
34,2007,8,24,80,69,75,67,69.0,0.0,10.0,509,1840,0.2315616241680819,29.120547969789897,29.817890406042018,5.736712181260613,25,7.14219187915959,3677.782529767036,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
35,2013,8,29,89,66,78,64,69.0,0.0,13.0,514,1832,0.0,29.29,30.01,3.9,10,4.7,3689.29986922132,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
32,2011,8,12,82,65,74,57,64.0,0.0,9.0,456,1858,0.0,29.28,29.93,8.2,19,8.4,3654.77679238745,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
28,2013,7,12,82,60,71,54,62.0,0.0,6.0,427,1928,0.0,29.44,30.09,4.1,8,5.4,3657.099297473725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,2013,9,12,82,62,72,59,64.0,0.0,7.0,528,1809,0.05,29.28,29.98,7.0,35,9.4,3688.2127521459947,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
35,2013,8,29,89,66,78,64,69.0,0.0,13.0,514,1832,0.0,29.29,30.01,3.9,10,4.7,3683.603332567809,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
33,2013,8,15,75,55,65,53,58.0,0.0,0.0,459,1854,0.0,29.4,30.13,4.2,24,4.9,3680.276919407146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,2007,8,21,85,69,77,70,72.0,0.0,12.0,505,1845,0.01,29.26,29.89,3.5,17,6.0,3664.722743562208,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
34,2007,8,24,80,69,75,67,69.0,0.0,10.0,509,1840,0.24,29.11,29.82,5.8,25,7.1,3681.9620031129966,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
36,2007,9,4,89,63,76,60,66.0,0.0,11.0,520,1822,0.0,29.28,30.0,2.8,22,4.3,3680.540141677315,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
31,2013,8,1,81,61,71,56,62.0,0.0,6.220468318176067,445,1911,0.0,29.243228099090565,29.95,7.291344354553506,29,7.6456721772767535,3675.709692843886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
31,2007,8,1,91,69,80,63,70.0,0.0,15.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,3657.653840638876,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
34,2007,8,24,81,69,75,67,69.0,0.0,10.0,509,1840,0.2,29.16,29.81,5.5,25,7.3,3677.771943382111,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
32,2013,8,8,79,69,74,55,62.0,0.0,9.0,452,1903,0.0,29.33,29.96,10.5,5,10.8,3664.216667536484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,2013,8,8,78,65,72,55,62.0,0.0,7.108652925898391,452,1903,0.0,29.26380285240645,29.978913470741013,8.703220279603471,5,9.381489694423793,3682.942746110788,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
32,2009,7,24,82,61,72,60,65.0,0.0,7.591072764243328,466,1886,0.11230382520623232,29.24223180893917,29.90996399186647,8.536429105697332,22,9.191072764243328,3664.112323408371,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
33,2007,8,15,80,71,76,67,70.0,0.0,11.0,459,1854,0.23,29.17,29.89,3.4,7,5.8,3685.2784810612707,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1
34,2013,8,22,78,67,73,66,68.0,0.0,8.0,506,1843,0.36,29.42,30.05,2.5,24,7.0,3667.0155014251177,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
39,2007,9,11,85,61,74,58,64.5858791188402,0.0,9.063524329606023,547,1735,0.0,29.371529434865426,30.01152943486543,6.594821034533865,17,7.5992919923807,3660.571068543092,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
31,2013,8,1,82,61,72,54,62.0,0.0,7.0,445,1911,0.0,29.29,29.95,6.2,29,7.1,3650.683196415196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,2013,9,12,82,62,72,59,64.0,0.0,7.0,528,1809,0.05,29.28,29.98,7.0,35,9.4,3685.255209428749,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
31,2011,7,20,83,65,74,62,67.44471808797633,0.0,9.936820671972953,449,1886,0.3444718087976333,29.249526155039803,29.959684103359862,6.3315896640135225,11,7.220533281608791,3689.391014080005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,2007,8,15,80,71,76,67,70.0,0.0,11.0,459,1854,0.23,29.17,29.89,3.4,7,5.8,3685.904878578581,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1
31,2007,8,1,91,69,80,63,70.37879230347968,0.0,15.37879230347968,445,1910,0.0,29.334318115447804,29.9743181154478,2.933343067655291,14,4.362886531089437,3655.0069104875934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,2013,7,19,96,71,84,70,75.0,0.0,19.0,433,1923,0.58,29.1,29.83,13.3,25,14.0,3680.245064363976,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
34,2007,8,24,80,69,75,67,69.0,0.0,10.0,509,1840,0.22655166495765774,29.12681041880293,29.816637916239408,5.6991374871824325,25,7.167241675211711,3680.898775450271,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35,2011,9,2,92,70,81,69,73.86612904447428,0.0,16.206290331131992,518,1824,0.0,29.19773225808895,29.91,5.800951606428635,21,6.4669354777628625,3685.194695581273,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
34,2007,8,22,90,70,80,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,3655.957614004434,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
32,2011,8,12,81,62,72,57,64.0,0.0,7.500915469063544,456,1858,0.0,29.25001830938127,29.93499694843645,8.249969484364549,19,8.449969484364548,3673.394023365129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,2007,8,15,80,71,76,67,70.0,0.0,11.0,459,1854,0.23,29.17,29.89,3.4,7,5.8,3682.6640385394057,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
33,2013,8,15,74,57,66,50,58.0,0.0,1.0,459,1854,0.0,29.47,30.13,4.5,22,5.0,3663.2811212298257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,2007,8,24,81,69,75,67,69.0,0.0,10.0,509,1840,0.2,29.16,29.81,5.5,25,7.3,3659.6134330492064,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1
31,2007,8,1,91,69,80,63,70.0,0.0,15.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,3655.7866653440187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,2013,8,22,78,67,73,66,68.0,0.0,8.0,506,1843,0.36,29.42,30.05,2.5,24,7.0,3675.2661107208014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
34,2007,8,24,80,69,75,67,69.0,0.0,10.0,509,1840,0.2253132149721991,29.128358481284753,29.816328303743052,5.689849112291492,25,7.173433925139006,3681.133782215846,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
37,2013,9,12,82,62,72,59,64.0,0.0,7.0,528,1809,0.05,29.28,29.98,7.0,35,9.4,3683.5136809590117,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
34,2007,8,24,81,69,75,67,69.0,0.0,10.0,509,1840,0.2,29.16,29.81,5.5,25,7.3,3657.6892556497664,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1
34,2013,8,22,78,68,73,67,69.0,0.0,8.0,506,1843,0.23,29.36,30.05,1.5,23,7.0,3684.2277538743874,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
34,2007,8,24,80,69,75,67,69.0,0.0,10.0,509,1840,0.2003341881668856,29.159582264791393,29.810083547041717,5.502506411251641,25,7.298329059165572,3670.6733503060295,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
34,2007,8,22,90,70,80,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,3651.7507627203377,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1
38,2011,9,23,62,48,55,44,49.0,10.0,0.0,540,1748,0.0,29.33,30.06,5.9,36,7.0,3680.216128696936,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
32,2013,8,8,79,69,74,55,62.0,0.0,9.0,452,1903,0.0,29.33,29.96,10.5,5,10.8,3654.0649693632113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,2013,8,29,87,69,78,65,69.0,0.0,13.0,514,1832,0.0,29.36,30.0,4.2,10,4.6,3667.2457272839288,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
32,2013,8,8,78,65,72,56,62.0,0.0,7.0,452,1903,0.0,29.26,29.98,8.6,5,9.3,3683.801887242577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,2013,9,12,82,62,72,58,64.0,0.0,7.3282207297451345,528,1809,0.05328220729745134,29.29969324378471,29.97671779270255,6.934355854050972,34,9.531288291898056,3682.868381311138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,2007,8,22,90,70,80,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,3658.529152926616,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
37,2013,9,12,83,63,73,58,64.0,0.0,8.0,528,1809,0.06,29.34,29.97,6.8,34,9.8,3667.288479499585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,2013,8,22,78,67,73,66,68.0,0.0,8.0,506,1843,0.36,29.42,30.05,2.5,24,7.0,3672.110738298431,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
28,2013,7,12,82,59,71,53,61.53455454475604,0.0,6.0,427,1928,0.0,29.41207327268536,30.09465445455244,4.053455454475603,8,5.120732726853624,3669.0793267567615,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
34,2013,8,22,78,67,73,66,68.0,0.0,8.0,506,1843,0.36,29.42,30.05,2.5,24,7.0,3666.883782602453,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
35,2011,9,1,92,73,82,70,74.58255171610354,0.0,17.834896567792924,517,1826,0.0,29.19165103432207,29.90165103432207,5.0747655148310615,21,6.526172425844694,3685.7341264050892,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
37,2007,9,12,66,46,56,42,49.26932098847161,8.269320988471609,0.0,528,1809,0.0,29.41615925930829,30.11730679011529,1.826932098847161,3,5.707728395388644,3679.2521671736654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,2011,7,27,86,71,79,66,71.0,0.0,14.956275409335642,440,1916,0.3653036067325251,29.24174898362657,29.94653036067325,3.8696760657989606,17,6.186882622800693,3689.29070870931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,2013,8,8,78,65,72,56,62.0,0.0,7.0,452,1903,0.0,29.26,29.98,8.6,5,9.3,3683.848432293117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,2013,7,19,96,71,84,69,75.0,0.0,19.3840325019359,433,1923,0.4782313869869871,29.113441137567765,29.82807983749032,13.319201625096795,24,13.980798374903204,3686.509256274605,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
29,2013,7,19,96,71,84,69,75.0,0.0,19.32000355351212,433,1923,0.4951990583192897,29.111200124372925,29.82839998223244,13.316000177675607,24,13.983999822324396,3675.743557198164,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
34,2007,8,21,85,69,77,70,72.0,0.0,12.275087253375562,505,1845,0.021003490135022423,29.246245637331228,29.895501745067516,3.582526176012668,17,6.0,3678.9046972272463,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
29,2013,7,19,96,71,84,69,75.0,0.0,19.210476025975012,433,1923,0.5242238531166222,29.107366660909122,29.828947619870124,13.310523801298752,24,13.989476198701249,3678.3848315761347,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
34,2013,8,22,78,68,73,67,69.0,0.0,8.0,506,1843,0.23,29.36,30.05,1.5,23,7.0,3682.3944366165942,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
35,2011,9,2,91,75,83,68,73.91200281153567,0.0,18.912002811535665,518,1825,0.0,29.180586647923093,29.89009777465385,4.942043101155184,22,7.41857718423136,3689.065560423764,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36,2013,9,6,86,57,72,58,64.0,0.0,7.0,522,1819,0.0,29.38,30.11,4.7,20,6.0,3688.496365651273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,2007,9,11,66,46,56,43,50.223817649446204,8.893981113420223,0.20025789687291415,527,1809,0.0,29.458233018557006,30.10799742103127,1.953009443289889,5,6.00824591340065,3659.4535414099337,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
36,2007,9,5,90,71,81,61,68.95103584201753,0.023193548518012364,16.956189963910422,521,1820,0.0,29.310386559141964,29.940438100360893,6.388403225740994,18,6.698196057337487,3654.7956664536964,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34,2007,8,22,90,70,80,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,3654.749996245488,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
38,2013,9,21,81,64,73,62,66.01623343015072,0.0,8.016233430150718,538,1750,0.5611363401105502,29.22631494234673,29.926436693072862,6.90568170055275,13,8.608116715075356,3677.5978163335717,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
32,2007,8,7,90,72,81,72,75.64663537164739,0.0,16.823317685823696,451,1903,1.0944475767049078,29.081201877701158,29.768834115708817,5.3695931233713665,21,8.540625983141606,3682.296651714072,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
36,2013,9,6,85,62,74,55,63.0,0.0,9.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,3668.881559291641,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
35,2009,8,23,83,59,71,60,64.71210495936367,0.0,6.095965013545442,511,1835,0.0,29.33671755094818,30.05,8.332279891636475,20,8.576227411954633,3683.482827012583,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
33,2009,8,16,85,61,73,56,63.64036233485688,0.0,8.719275330286246,473,1850,0.0,29.404780071582874,30.077192753302864,4.2732862887419145,17,5.66494207062788,3679.263020452879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,2013,8,29,89,66,78,64,69.0,0.0,13.0,514,1832,0.0,29.29,30.01,3.9,10,4.7,3684.690959672469,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
34,2009,8,22,82,61,72,59,64.62419282240317,0.0,7.563710766395251,500,1842,0.0,29.39939517943992,30.049395179439923,7.1162073905699765,20,7.735643491527284,3651.230079833254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
33,2007,8,15,81,72,77,69,71.0,0.0,12.0,459,1854,0.83,29.23,29.87,4.9,6,7.1,3668.753253084906,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
34,2007,8,21,86,69,77,70,72.0,0.0,12.66354964818249,505,1845,0.0365419859272996,29.226822517590875,29.903270992963648,3.6990648944547466,17,6.0,3676.72784275367,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
34,2011,8,26,83,60,71,58,63.78879174141205,0.0,6.788791741412048,511,1837,0.0,29.307327504484725,29.972112082585877,1.3478457810115658,21,3.3788791741412045,3671.9092076658803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,2013,9,12,83,63,73,58,64.0,0.0,8.0,528,1809,0.06,29.34,29.97,6.8,34,9.8,3659.019040349613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,2007,8,21,85,69,77,70,72.0,0.0,12.0,505,1845,0.01,29.26,29.89,3.5,17,6.0,3654.2872265771775,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
